번호,구분,계약명,계약금액,계약일,계약상대자
9236,구매/기타,(해양학과) 실험실습재료 구입 (일회용 피펫 외 23종),3095400,2018-10-08,카드구매
9237,구매/기타,소모품 구입 요구(7),150000,2018-10-08,카드구매
9238,구매/기타,컴퓨터공학부 실습재료(블루투스스피커 외 1종) 구입비 지출,900250,2018-10-05,카드구매
9239,구매/기타,(해양학과) 실험실습재료 구입 (활전복),35200,2018-10-05,카드구매
9240,구매/기타,(안전공학과) 실험실습재료 구입(23),211550,2018-10-05,카드구매
9241,구매/기타,놀이센터 및 세미나실 소모품 구입비용 지출,373070,2018-10-05,카드구매
9242,구매/기타,2019년도 정책대학원 최고관리자과정 제41기 신입생 모집에 따른 홍보쇼핑백 제작,1380000,2018-10-05,카드구매
9243,구매/기타,(해양학과) 실험실습재료 구입 (제브라피쉬),445500,2018-10-05,카드구매
9244,구매/기타,안전난간(사범대) 구입설치,253000,2018-10-05,동양자바라
9245,구매/기타,오일스테인(유성착색제) 구입,1452000,2018-10-05,모든철물
9246,구매/기타,행정학과 수업용 재료 구입(실험실습비),980000,2018-10-05,카드구매
9247,구매/기타,화학과 실험실습 재료 구입(Hydrochloric acid 외 7종),649550,2018-10-05,카드구매
9248,구매/기타,강화캠퍼스 지원용 인터넷 공유기 구매,33150,2018-10-04,주식회사 아이엔유 코퍼레이션
9249,구매/기타,(기타국비)맞춤형 취업코칭제 특강 운영을 위한 소모품 구입비 지출,195000,2018-10-04,카드구매
9250,구매/기타,(해양학과) 실험실습재료 구입 (활전복),39000,2018-10-04,카드구매
9251,구매/기타,실험실용 소모품 구입(실험용품_인터파크),699250,2018-10-04,카드구매
9252,구매/기타,한국어학당 강의용품(복사용지) 구입,501500,2018-10-04,주식회사 아이엔유 코퍼레이션
9253,구매/기타,대학 홍보기념품 구입(자개보석함),2420000,2018-10-04,카드구매
9254,구매/기타,예술체육대학 조형예술학부 메모리카드 외 1종(소모품비) 구입,149600,2018-10-04,카드구매
9255,구매/기타,예술체육대학 조형예술학부 나이프 외 5종(실험실습비) 구입,225800,2018-10-04,카드구매
9256,구매/기타,교무과 교무행정을 위한 소모품 구입(녹음기),250000,2018-10-04,주식회사 아이엔유 코퍼레이션
9257,구매/기타,조경관리 잔디구입,540000,2018-10-02,원예잔디수목원
9258,구매/기타,실험용 소모품 구입(ICP전처리용액),39160,2018-10-02,카드구매
9259,구매/기타,프린터 토너 교체,297000,2018-10-02,카드구매
9260,구매/기타,예술체육대학 조형예술학부 데코찰흙(실험실습비) 구입,105000,2018-10-02,카드구매
9261,구매/기타,소모품 구입(사무용품_인천대학교 문화출판원),495006,2018-10-02,카드구매
9262,구매/기타,2019학년도 수시모집 10월 면접고사 및 실기고사에 따른 생수 구입,542000,2018-10-02,카드구매
9263,구매/기타,공연예술학과 재료(토너) 구입,26600,2018-10-01,카드구매
9264,구매/기타,사범대학 영어교육과 실험실습비 지급,216000,2018-10-01,카드구매
9265,구매/기타,컴퓨터공학부 실습재료(제침기 외 39종) 구입비 지출,733658,2018-10-01,카드구매
9266,구매/기타,(공통물리) 공통 물리실험재료(레이저모듈)구입,412500,2018-10-01,카드구매
9267,구매/기타,홍보 대사 운영 소모품(프린터토너) 구입,330000,2018-10-01,카드구매
9268,구매/기타,(공통물리) 공통 물리실험재료(수평계외1종)구입,318500,2018-10-01,카드구매
9269,구매/기타,2018 홍보기념품(음반CD) 구입,1829960,2018-10-01,카드구매
9270,구매/기타,감사실 소모품 구입,229570,2018-10-01,카드구매
9271,구매/기타,컴퓨터공학부 실습재료(블루투스스피커 외 1종) 구입비 지출,376300,2018-10-01,카드구매
9272,구매/기타,[비자산구매]정보통신공학과 실험실습재료(프리젠터외 15종) 구입,1276990,2018-10-01,카드구매
9273,구매/기타,컴퓨터공학부 실습재료(RAM 외 11종) 구입비 지출,1542380,2018-10-01,카드구매
9274,구매/기타,(신소재공학과) 실헐실습재료 구입 (13),490061,2018-09-28,카드구매
9275,구매/기타,2018 대학탐방 기념품 구매,9740000,2018-09-28,드림오피스
9276,구매/기타,(신소재공학과) 실헐실습재료 구입 (12),640000,2018-09-28,카드구매
9277,구매/기타,학군단 프린터 복사용지 구입,240000,2018-09-28,카드구매
9278,구매/기타,경영대학 CPA고시반 공인회계사 합격자 배출에 따른 현수막 제작 지출,150000,2018-09-28,카드구매
9279,구매/기타,(생명공학전공)실험실습재료(EZ anaerobe container system sachets) 구입,269000,2018-09-28,카드구매
9280,구매/기타,환경공학전공 실험실습재료 구입,466600,2018-09-28,카드구매
9281,구매/기타,(디에스피)진로탐색 프로그램 - EATED 실습재료 구입비 지출(B&I),208600,2018-09-28,카드구매
9282,구매/기타,교수학습지원팀 복사용지(A4) 구입,87500,2018-09-28,주식회사 아이엔유 코퍼레이션
9283,구매/기타,문화자치위원회 소모품 구입,202000,2018-09-28,카드구매
9284,구매/기타,사범대학 교학실 사무용품 구입,368200,2018-09-27,카드구매
9285,구매/기타,사회복지학과 수업용 재료(소모품) 구입,1868000,2018-09-27,카드구매
9286,구매/기타,문헌정보학과 수업용 재료 구입(실험실습비),1926500,2018-09-27,카드구매
9287,구매/기타,도시건축학부 실험실습재료비(31),107210,2018-09-27,카드구매
9288,구매/기타,정치외교학과 수업용 재료 구입,1748400,2018-09-27,카드구매
9289,구매/기타,공연예술학과 재료(건전지 외 7종)구입,438480,2018-09-27,카드구매
9290,구매/기타,부서 운영을 위한 소모품(대걸레) 구입,14800,2018-09-27,카드구매
9291,구매/기타,부서 운영 소모품 구매,116670,2018-09-27,카드구매
9292,구매/기타,[고교교육기여대학지원사업]입학사정관 서류평가사전교육 운영을 위한 소모품(사무용품) 구입,350000,2018-09-27,카드구매
9293,구매/기타,도시건축학부 실험실습재료비(30),220000,2018-09-27,카드구매
9294,구매/기타,공연예술학과 재료(양면팔레트 외 3종)구입,392599,2018-09-27,카드구매
9295,구매/기타,(생명공학전공)실험실습재료(Pipet Controller) 구입,748000,2018-09-26,카드구매
9296,구매/기타,공연예술학과 재료(PLUG 외 1종)구입,209000,2018-09-23,횃불조명상사
9297,구매/기타,체육학부 재료(훌라후프)구입,39000,2018-09-23,카드구매
9298,구매/기타,2018-2학기 디자인학부 재료비(포스터물감 외) 사용,217500,2018-09-23,카드구매
9299,구매/기타,공연예술학과 재료(CTF 전선)구입,154000,2018-09-23,서울전업사
9300,구매/기타,[비자산구매]정보통신공학과 실험실습재료(아두이노쉴드외 6종) 구입,55090,2018-09-22,카드구매
9301,구매/기타,임베디드시스템공학과 실험실습 재료 구입(서버텝) 요청,157000,2018-09-21,카드구매
9302,구매/기타,교무과 교무행정을 위한 소모품 구입(토너),646500,2018-09-21,주식회사 아이엔유 코퍼레이션
9303,구매/기타,강화캠퍼스 자연염색 수업 물품 구입,233000,2018-09-21,강화종합주방그릇도매
9304,구매/기타,2018년도 2학기 최고관리자과정 수업지원에 따른 테이블보 및 냅킨을 구입,232100,2018-09-21,카드구매
9305,구매/기타,한국어학당 정규과정 운영을 위한 사무용품 구매,140300,2018-09-20,카드구매
9306,구매/기타,패션산업학과 실험실습 재료 구입(구름솜 외),132000,2018-09-20,세아퀼트
9307,구매/기타,학내 인프라자원 네트워크 재료 구입,5565000,2018-09-20,주식회사 아이엔유 코퍼레이션
9308,구매/기타,국어국문학과 수업용 재료비 구입(김정경_안희제_정미진 교수님),253283,2018-09-20,카드구매
9309,구매/기타,자율프린터실 소모품(토너) 구입비 지출,495000,2018-09-20,카드구매
9310,구매/기타,외국인지원센터 소모품 구입,360000,2018-09-20,카드구매
9311,구매/기타,(생명과학부)소모품(합지D링바인더 외 11종) 구입,90660,2018-09-20,카드구매
9312,구매/기타,컴퓨터공학부 실습재료(CPU 외 14종) 구입비 지출,2113240,2018-09-20,카드구매
9313,구매/기타,칼라프린터 토너 구입,685000,2018-09-20,카드구매
9314,구매/기타,(물리학과) 실습재료(복사용지) 구입,348000,2018-09-20,카드구매
9315,구매/기타,(생명공학전공)실험실습재료(HSP 70 항체 외 1종) 구입,635000,2018-09-20,카드구매
9316,구매/기타,행정학과 수업용 재료 구입(실험실습비),484372,2018-09-20,카드구매
9317,구매/기타,교무과 교무행정을 위한 소모품 구입,506200,2018-09-20,드림오피스
9318,구매/기타,교무과 교무행정을 위한 소모품 구입(복사용지 등),227138,2018-09-20,주식회사 아이엔유 코퍼레이션
9319,구매/기타,도시공학과 실험실습재료 구입,346000,2018-09-20,카드구매
9320,구매/기타,[전자공학과] 실험실습재료구입(10),704480,2018-09-20,카드구매
9321,구매/기타,골프연습장 강의지원용 생수 구입비 지출,88000,2018-09-19,카드구매
9322,구매/기타,창의융합교육센터 사무용폼(소모품) 구입,238925,2018-09-19,주식회사 아이엔유 코퍼레이션
9323,구매/기타,학점은행제 및 일반과정 강의지원용 생수 구입비 지출,90000,2018-09-19,카드구매
9324,구매/기타,컴퓨터공학부 실습재료(토너 외 4종) 구입비 지출,143000,2018-09-19,카드구매
9325,구매/기타,체육학부 재료(Mueller Tearlight tape 외)구입,688000,2018-09-19,카드구매
9326,구매/기타,사범대학 역사교육과 실헙실습재료 구입비 지급,94000,2018-09-19,카드구매
9327,구매/기타,체육학부 교양체육 재료(스쿼시라켓 외)구입,250000,2018-09-19,카드구매
9328,구매/기타,생활원 게스트하우스 변기 커버 및 연결 부속품 구매,465000,2018-09-19,카드구매
9329,구매/기타,중어중국학과 수업용 재료비 지출,1918500,2018-09-19,인천대학교 대학출판부
9330,구매/기타,컴퓨터공학부 실습재료(토너 외 6종) 구입비 지출,1039000,2018-09-19,카드구매
9331,구매/기타,(디에스피)산학협동역량강화 프로그램 - ENTER 실습재료 구입비 지출(BIL),460800,2018-09-18,카드구매
9332,구매/기타,정치외교학과 수업용 재료(복사용지)구입,144000,2018-09-18,카드구매
9333,구매/기타,일어일문학과 수업용 재료비 지출,1687500,2018-09-18,카드구매
9334,구매/기타,1호관 502호(접견실) 무선 차임벨 구입,27400,2018-09-18,카드구매
9335,구매/기타,대학원 학사업무를 위한 프린터 토너 구입,70000,2018-09-18,카드구매
9336,구매/기타,소모품 구입 요구(6),110500,2018-09-18,카드구매
9337,구매/기타,조경관리(관수시설)소모품 구입,1474000,2018-09-18,대주 E&D
9338,구매/기타,(디에스피)산학협동역량강화 프로그램 - ENTER 실습재료 구입비 지출(BIL),624000,2018-09-18,카드구매
9339,구매/기타,시설과 선택성 잡초제거제 구입,7668760,2018-09-18,송도농약사
9340,구매/기타,공연예술학과 재료(외장하드 외 5종)구입,442760,2018-09-18,카드구매
9341,구매/기타,교무과 학사행정을 위한 소모품 구입,94620,2018-09-18,주식회사 아이엔유 코퍼레이션
9342,구매/기타,교육대학원 운영물품 구입,85000,2018-09-18,카드구매
9343,구매/기타,생활원 제1기숙사 안정기 구매,260000,2018-09-18,카드구매
9344,구매/기타,(디에스피)산학협동역량강화 프로그램 - ENTER 실습재료 구입비 지출(BIL),25800,2018-09-18,카드구매
9345,구매/기타,스포츠센터 대변기수밸브(화장실 밸브) 부품 구매,415000,2018-09-18,카드구매
9346,구매/기타,불어불문학과 수업용 재료비 지출,1806550,2018-09-18,카드구매
9347,구매/기타,(생명과학부-일반생물학)실험실습재료(꽃)구입,60000,2018-09-18,카드구매
9348,구매/기타,(신소재공학과) 실험실습재료 구입 (11),1370050,2018-09-18,그로쓰머티리얼즈
9349,구매/기타,도시건축학부 실험실습재료비(29),330260,2018-09-18,카드구매
9350,구매/기타,2018-2학기 디자인학부 재료비(필라멘트) 사용,467000,2018-09-17,카드구매
9351,구매/기타,컴퓨터공학부 실습재료(케이블 외 11종) 구입비 지출,338690,2018-09-17,카드구매
9352,구매/기타,공연예술학과 재료(A4 복사용지)구입,228000,2018-09-17,카드구매
9353,구매/기타,2018 도시과학대학 페스티벌 경품 시상품 구입,3944000,2018-09-17,주식회사 아이엔유 코퍼레이션
9354,구매/기타,2018-2학기 디자인학부 수용비(저장장치) 사용,327500,2018-09-17,카드구매
9355,구매/기타,2018-2학기 디자인학부 재료비(형광물감 외) 사용,1227240,2018-09-17,카드구매
9356,구매/기타,제물포캠퍼스 운동장 정비용 스프링 쿨러 구입,48000,2018-09-17,카드구매
9357,구매/기타,국어국문학과 비품 구입,370000,2018-09-17,카드구매
9358,구매/기타,예술체육대학 운동건강학부 재료(배드민턴 셔틀콕) 구입,800000,2018-09-15,카드구매
9359,구매/기타,소방시설 유지관리 소모자재 구입(9월),489390,2018-09-14,주식회사 아이엔유 코퍼레이션
9360,구매/기타,(안전공학과) 실험실습재료 구입(22),124124,2018-09-14,카드구매
9361,구매/기타,예술체육대학 조형예술학부 아사천 외 3종(실험실습비) 구입,1749200,2018-09-14,카드구매
9362,구매/기타,사범대학 체육교육과 실험실습비 지급,26000,2018-09-14,카드구매
9363,구매/기타,실험용 소모품 구입(유성특수가스_ICP아르곤가스),770000,2018-09-14,카드구매
9364,구매/기타,앱센터 소모품 구입,463700,2018-09-14,카드구매
9365,구매/기타,처장 부속실 사무용품 구입,69411,2018-09-14,카드구매
9366,구매/기타,총장 부속실 소모품 구입(마이크로5핀 충전기 외 2종) (부속실 수용비),37410,2018-09-14,카드구매
9367,구매/기타,(메카트로닉스공학과)실험실습재료 구입(3),588263,2018-09-14,카드구매
9368,구매/기타,감사실 소모품 구입(화이트보드),90509,2018-09-14,카드구매
9369,구매/기타,행정용 컴퓨터 부품 구입,30000,2018-09-14,카드구매
9370,구매/기타,2019학년도 전기 입시설명회 개최를 위한 홍보기념품 구입,585000,2018-09-14,카드구매
9371,구매/기타,사회복지학과 수업용 재료(복사용지) 구입,240000,2018-09-13,카드구매
9372,구매/기타,사범대학 교학실 사무용 기기 수리,374000,2018-09-13,카드구매
9373,구매/기타,컴퓨터공학부 실습재료(화일 외 18종) 구입비 지출,270258,2018-09-13,카드구매
9374,구매/기타,2019학년도 수시모집 및 정시모집 운영을 위한 전산용지 구매,790000,2018-09-13,카드구매
9375,구매/기타,사범대학 일어교육과 실험실습재료 구입,312000,2018-09-13,카드구매
9376,구매/기타,기계설비의 유지관리용 소모성 자재 구입,1959650,2018-09-13,주식회사 아이엔유 코퍼레이션
9377,구매/기타,중국 위해남해신구 방문행사 소모품 구매,97853,2018-09-13,카드구매
9378,구매/기타,기초교육팀 소모품 구입,45000,2018-09-13,드림오피스
9379,구매/기타,보건진료소 인바디용 프린터기 토너구입,136000,2018-09-13,카드구매
9380,구매/기타,도시건축학부 실험실습재료비(28),480000,2018-09-13,카드구매
9381,구매/기타,컴퓨터공학부 실습재료(SSD 외 15종) 구입비 지출,1268920,2018-09-13,카드구매
9382,구매/기타,2018-2학기 공연예술학과 행사 경비(현수막) 사용,62400,2018-09-13,카드구매
9383,구매/기타,기초교육팀 소모품 구입,165000,2018-09-13,주식회사 아이엔유 코퍼레이션
9384,구매/기타,컴퓨터공학부 실습재료(볼펜 외 30종) 구입비 지출,690748,2018-09-13,카드구매
9385,구매/기타,성과관리인증센터 사무용품 구입,237114,2018-09-13,카드구매
9386,구매/기타,건설환경공학전공 실험실습재료 구입,835862,2018-09-13,카드구매
9387,구매/기타,사범대학 일어교육과 실험실습재료 구입비 지급,189900,2018-09-13,카드구매
9388,구매/기타,경제학과 수업용 재료 구입 신청,85800,2018-09-13,카드구매
9389,구매/기타,컴퓨터공학부 실습재료(A4용지 외 2종) 구입비 지출,136000,2018-09-13,카드구매
9390,구매/기타,연구혁신팀 물품 구매,189310,2018-09-13,카드구매
9391,구매/기타,예술체육대학 운동건강학부 수용비(토너) 사용,156000,2018-09-12,카드구매
9392,구매/기타,홍보비 지출(공동기기원 브로슈어 제작),1180000,2018-09-12,카드구매
9393,구매/기타,경영대학 금융자격증 합격자 배출에 따른 현수막 제작 지출,100000,2018-09-12,카드구매
9394,구매/기타,경영대학 소모품 구입 및 지출,260000,2018-09-12,카드구매
9395,구매/기타,국어국문학과 수업용 재료비 구입(학과사무실),425590,2018-09-12,카드구매
9396,구매/기타,교육혁신원 명함 제작,60000,2018-09-12,인천대학교 대학출판부
9397,구매/기타,경영대학 소모품 구입 및 지출,56100,2018-09-12,카드구매
9398,구매/기타,교육혁신센터 사무용품 구입,326092,2018-09-12,주식회사 아이엔유 코퍼레이션
9399,구매/기타,도서관 정수기 종이컵 구매,220000,2018-09-12,효진생수
9400,구매/기타,경영대학(원) 신임 학(원)장 임용에 따른 명패 제작 지출,160000,2018-09-12,카드구매
9401,구매/기타,2018학년도 10월 강좌를 위한 포스터 인쇄비 지출,99000,2018-09-12,카드구매
9402,구매/기타,(자연대 공통) 수업지원을 위한 복사용지(A4) 구매,384400,2018-09-12,카드구매
9403,구매/기타,소비자ㆍ아동학과 실험실습 재료 구입,30000,2018-09-12,카드구매
9404,구매/기타,경제학과 수업용 재료 구입 신청,450000,2018-09-12,카드구매
9405,구매/기타,인천대학교 환경미화용 환경소모품 구입,11700000,2018-09-12,주식회사 아이엔유 코퍼레이션
9406,구매/기타,(산업경영공학과) 소모품 구입 (12),684000,2018-09-12,카드구매
9407,구매/기타,한국어학당 정규과정 운영을 위한 강의교재 구매(수정),41600,2018-09-12,한국출판문화산업진흥원
9408,구매/기타,수학과 실험실습 재료구입(토너),750000,2018-09-11,카드구매
9409,구매/기타,국어국문학과 수업용 재료비 구입(조현우 교수님),305461,2018-09-11,카드구매
9410,구매/기타,도시건축학부 실험실습재료비(27),1270000,2018-09-11,카드구매
9411,구매/기타,컴퓨터공학부 실습재료(보드마카 외 3종) 구입비 지출,42040,2018-09-11,카드구매
9412,구매/기타,(생명공학전공)실험실습재료(알콜솜 외 2종) 구입,41400,2018-09-11,카드구매
9413,구매/기타,법학부 수업용 재료 구입(실험실습비),936091,2018-09-11,카드구매
9414,구매/기타,컴퓨터공학부 실습재료(전자펜) 구입비 지출,450000,2018-09-11,카드구매
9415,구매/기타,예술체육대학 운동건강학부 재료(보수볼) 구입,605000,2018-09-11,카드구매
9416,구매/기타,예술체육대학 운동건강학부 재료(짐볼) 구입,70900,2018-09-11,카드구매
9417,구매/기타,컴퓨터공학부 실습재료(토너 외 5종) 구입비 지출,971000,2018-09-11,카드구매
9418,구매/기타,(생명공학전공)실험실습재료(API® ZYM (25STRIPS) 외 4종) 구입,771500,2018-09-11,카드구매
9419,구매/기타,컴퓨터공학부 실습재료(키보드&마우스외 10종) 구입비 지출,1738200,2018-09-11,카드구매
9420,구매/기타,(생명과학부-일반생물학)실험실습재료(Latex Glove)구입,374000,2018-09-11,카드구매
9421,구매/기타,수학과 실험실습 재료구입(분필 외),372440,2018-09-11,카드구매
9422,구매/기타,경영혁신원 소모품 구입 및 지출,116000,2018-09-11,카드구매
9423,구매/기타,소모품(집수정 외 6종)구입,559350,2018-09-11,동아건상
9424,구매/기타,부서 사무용품 구매,105820,2018-09-11,카드구매
9425,구매/기타,(전기공학과)실험실습재료 구입(16),368000,2018-09-11,카드구매
9426,구매/기타,미래도시사업단 제5회 해외교류 프로그램 활동성과 경진대회 개최에 따른 물품 구입비 지출,730350,2018-09-11,카드구매
9427,구매/기타,"대학 이미지 홍보 소모품(복사지,전산용품) 구입",477560,2018-09-11,카드구매
9428,구매/기타,사범대학 역사교육과 실험실습재료 구입비 지급,61200,2018-09-10,카드구매
9429,구매/기타,경영대학 소모품 구입 및 지출,345600,2018-09-10,카드구매
9430,구매/기타,체육학부 재료(Velcoin Loop)구입,1000000,2018-09-10,카드구매
9431,구매/기타,십시일밥 2018-2학기 활동준비를 위한 활동복(셔츠+모자) 구매(2차),891000,2018-09-10,seven((세븐)
9432,구매/기타,사범대학 역사교육과 실헙실습재료 구입비 지급,240000,2018-09-10,카드구매
9433,구매/기타,(메카트로닉스공학과)실험실습재료 구입(2),280461,2018-09-10,카드구매
9434,구매/기타,(전기공학과)실험실습재료 구입(15),369710,2018-09-10,카드구매
9435,구매/기타,사범대학 수학교육과 실험실습재료 구입비 지급,380000,2018-09-10,카드구매
9436,구매/기타,사범대학 체육교육과 실험실습비 지급,35000,2018-09-10,카드구매
9437,구매/기타,십시일밥 2018-2학기 활동준비를 위한 활동복(앞치마) 구매(2차),264000,2018-09-10,평화유니폼
9438,구매/기타,임베디드시스템공학과 실험실습재료 구입(전자부 31종),6843760,2018-09-10,이오테크
9439,구매/기타,교수학습지원팀 사무용품 구입,231080,2018-09-10,주식회사 아이엔유 코퍼레이션
9440,구매/기타,한국어학당 분교설립 현판제작,50000,2018-09-10,카드구매
9441,구매/기타,사범대학 체육교육과 실험실습비 지급,58400,2018-09-10,카드구매
9442,구매/기타,배수시설 유지관리 소모품 구입,554400,2018-09-10,지산투수개발(주)
9443,구매/기타,학군단 프린터 토너 구입,311700,2018-09-07,카드구매
9444,구매/기타,담임강사실 지원 사무용품 구입,251976,2018-09-07,카드구매
9445,구매/기타,부서 운영 소모품 구매,311420,2018-09-07,카드구매
9446,구매/기타,(안전공학과) 실험실습재료 구입(21),460238,2018-09-07,카드구매
9447,구매/기타,재무회계팀 부서운영을 위한 소모품 구입,27890,2018-09-07,카드구매
9448,구매/기타,글로벌융합대학사업단 사무용품 구입,64260,2018-09-07,카드구매
9449,구매/기타,국어국문학과 수업용 재료비 구입(하신영 교수님),104616,2018-09-07,카드구매
9450,구매/기타,도시건축학부 실험실습재료비(26),367886,2018-09-07,카드구매
9451,구매/기타,패션산업학과 실험실습 재료 구입(스케치북 외),125200,2018-09-07,카드구매
9452,구매/기타,2018학년도 9월 강좌를 위한 강사교재 구매,14000,2018-09-07,카드구매
9453,구매/기타,부서운영 물품 구입,86870,2018-09-07,주식회사 아이엔유 코퍼레이션
9454,구매/기타,스포츠센터 수영장 9월 소독약 구입,770000,2018-09-07,카드구매
9455,구매/기타,스포츠센터 수영장시설 소모품 구입,3239500,2018-09-07,카드구매
9456,구매/기타,제물포캠퍼스 환경 정비를 위한 피켓 구매,160000,2018-09-07,카드구매
9457,구매/기타,컴퓨터공학부 실습재료(잉크 외 4종) 구입비 지출,358980,2018-09-06,카드구매
9458,구매/기타,수학과 실험실습 재료구입(복사용지),1580000,2018-09-06,카드구매
9459,구매/기타,화학과 실험실습 재료 구입(silver(I) nitrate 외 1종),242000,2018-09-06,카드구매
9460,구매/기타,문화자치위원회 소모품 구입,121700,2018-09-06,카드구매
9461,구매/기타,[비자산구매]정보통신공학과 실험실습재료(복사용지외 10종) 구입,1269929,2018-09-06,카드구매
9462,구매/기타,임베디드시스템공학과 실험실습 재료 구입(소켓점퍼케이블외 1종) 요청,150000,2018-09-06,카드구매
9463,구매/기타,소모품 구입 요구(5),240000,2018-09-06,카드구매
9464,구매/기타,2018 부평 통장 복지리더 양성과정 3기 사무용 물품 구입,662000,2018-09-06,카드구매
9465,구매/기타,컴퓨터공학부 실습재료(복사지 외 24종) 구입비 지출,1021971,2018-09-06,카드구매
9466,구매/기타,2018 대학홍보용 소핑백 제작 구입,6739000,2018-09-06,한림인쇄기획
9467,구매/기타,사무용 소모품 구매,278300,2018-09-06,카드구매
9468,구매/기타,조경 및 영선업무 소모품 구입,1885070,2018-09-06,주식회사 아이엔유 코퍼레이션
9469,구매/기타,화학과 실험실습 재료 구입(Zinc chloride 외 5종),67540,2018-09-06,카드구매
9470,구매/기타,(물리학과) 공통 물리실험재료(렌치볼트)구입,23100,2018-09-05,카드구매
9471,구매/기타,사범대학 교학실 복사용지 구입,260000,2018-09-05,카드구매
9472,구매/기타,경제학과 수업용 재료 구입 신청,351603,2018-09-05,카드구매
9473,구매/기타,체육학부 재료(몰텐 농구공 외 1건)구입,307800,2018-09-05,카드구매
9474,구매/기타,"융합과학기술원 행사물품(현수막,현판) 제작 구입",150000,2018-09-05,카드구매
9475,구매/기타,도시건축학부 실험실습재료비(25),138000,2018-09-05,카드구매
9476,구매/기타,(생명공학전공)실험실습재료(산쿄살균램프) 구입,411620,2018-09-05,카드구매
9477,구매/기타,"농약구입(살충제, 제초제)",1962400,2018-09-05,송도농약사
9478,구매/기타,도시공학과 실험실습재료 구입,230040,2018-09-05,카드구매
9479,구매/기타,입학관리과 업무를 위한 소모품 구매,27300,2018-09-05,카드구매
9480,구매/기타,(전자공학과) 2018 INU 창의적 캡스톤디자인 경진대회 참가팀 재료 구입(2차),758549,2018-09-05,카드구매
9481,구매/기타,학사 행정을 위한 소모품 구매,62300,2018-09-05,주식회사 아이엔유 코퍼레이션
9482,구매/기타,인천대학교 2급 생활스포츠 지도사 연수원 소모품(필름 외)구입,1188300,2018-09-05,카드구매
9483,구매/기타,(시비)대학일자리센터 사업 운영경비(소모품) 지출(1),867690,2018-09-05,카드구매
9484,구매/기타,총장 부속실 소모품 구입(샤프란 릴렉싱아로마 외 6종) (부속실 수용비),127300,2018-09-04,카드구매
9485,구매/기타,A4용지 구입에 따른 비용 지출,480000,2018-09-04,카드구매
9486,구매/기타,감사패 제작,279000,2018-09-04,카드구매
9487,구매/기타,입학관리과 상담실 운영을 위한 다과 및 다과용품 구매,69300,2018-09-04,카드구매
9488,구매/기타,패션산업학과 실험실습 재료 구입(고무밴드 외),254800,2018-09-04,카드구매
9489,구매/기타,패션산업학과 실험실습 재료 구입(강화인견 외),1287000,2018-09-04,카드구매
9490,구매/기타,화학과 실험실습 재료 구입(sodium thiosulfate pentahydrate 외 17종),820600,2018-09-04,카드구매
9491,구매/기타,프린터 토너 교체,297000,2018-09-04,카드구매
9492,구매/기타,도시건축학부 실험실습재료비(24),655878,2018-09-04,카드구매
9493,구매/기타,스튜디오 운영 물품 구입,278950,2018-09-04,주식회사 아이엔유 코퍼레이션
9494,구매/기타,(안전공학과) 실험실습재료 구입(20),71400,2018-09-04,카드구매
9495,구매/기타,강화캠퍼스 지원 물품 구입,257700,2018-09-04,카드구매
9496,구매/기타,(전기공학과)실험실습재료 구입(13),176460,2018-09-03,카드구매
9497,구매/기타,공연예술학과 재료(북포켓 외 1종)구입,46750,2018-09-03,카드구매
9498,구매/기타,부총장 집무실 및 부속실 프린터 토너 구입,639000,2018-09-03,카드구매
9499,구매/기타,경제학과 수업용 재료 구입 신청,484000,2018-09-03,카드구매
9500,구매/기타,(전기공학과)실험실습재료 구입(14),775000,2018-09-03,카드구매
9501,구매/기타,행정학과 수업용 재료 구입(실험실습비),887170,2018-09-03,카드구매
9502,구매/기타,총장부속실 컬러프린터 토너 구입,663396,2018-09-03,카드구매
9503,구매/기타,(기타국비)맞춤형 취업코칭제 2학기반 운영을 위한 소모품 구입,975000,2018-09-03,카드구매
9504,구매/기타,정보기술대학 소모품구입(복사기토너-2),489600,2018-09-03,카드구매
9505,구매/기타,2018 후기 동북아물류대학원 신입생 오리엔테이션 현수막 제작(2018.08.29),36000,2018-08-31,카드구매
9506,구매/기타,(디에스피)진로탐색 프로그램 - EATED 실습재료 구입비 지출(HMDL),158400,2018-08-31,카드구매
9507,구매/기타,패션산업학과 실험실습 재료 구입(미니바디),136400,2018-08-31,카드구매
9508,구매/기타,교육대학원 운영물품 구입,280140,2018-08-31,카드구매
9509,구매/기타,(분자의생명전공)실험실습재료(Ethyl alcohol 외 6종)구입,922170,2018-08-31,카드구매
9510,구매/기타,(디에스피)진로탐색 프로그램 - EATED 실습재료 구입비 지출(HMDL),132000,2018-08-31,카드구매
9511,구매/기타,패션산업학과 실험실습 재료 구입(복사용지),525000,2018-08-31,카드구매
9512,구매/기타,인천대학교 환경미화용 청소기 구입,1122000,2018-08-31,주식회사 아이엔유 코퍼레이션
9513,구매/기타,제증명발급 용지 구입 신청,200000,2018-08-31,주식회사 아이엔유 코퍼레이션
9514,구매/기타,교무과 각종 위원회 운영을 위한 전산 소모품 구입(토너),350000,2018-08-31,주식회사 아이엔유 코퍼레이션
9515,구매/기타,(전기공학과)실험실습재료 구입(12),275000,2018-08-31,카드구매
9516,구매/기타,패션산업학과 실험실습 재료 구입(머메이드지 외 3종),205300,2018-08-31,카드구매
